ID,Year,Semester,Course Number,Gender,AS,StudentsGrade,InstructorsGrade,Difference
31B02,2016,Spring,MATH 2204,0,FINAL,60,60,0
21B10,2016,Spring,192,1,quiz4,60,60,0
21B17,2016,Spring,192,1,quiz5,60,60,0
21B8,2016,Spring,192,1,quiz1,60,60,0
11C10,2016,Spring,Math 2470,1,test4,61,60,-1
41A19,2016,Spring,MATH1120,1,Final,62,60,-2
13A5,2016,Fall,Math1113,0,Quiz3,63,60,-3
11A6,2016,Spring,Math 1111,0,Quiz1,65,60,-5
13A9,2016,Fall,Math1113,1,Quiz2,65,60,-5
13A9,2016,Fall,Math1113,1,Quiz5,65,60,-5
13A9,2016,Fall,Math1113,1,Test2,65,60,-5
41A12,2016,Spring,MATH1101,1,test2,68,60,-8
11A7,2016,Spring,Math 1111,0,Final,70,60,-10
11A8,2016,Spring,Math 1111,0,final,70,60,-10
21B27,2016,Spring,192,0,test3,70,60,-10
13C8,2016,Fall,Math1111,1,Quiz6,70,60,-10
13C8,2016,Fall,Math1111,1,Quiz7,70,60,-10
13C8,2016,Fall,Math1111,1,Test3,70,60,-10
21A7,2016,Spring,191,1,quiz5,70,60,-10
21B10,2016,Spring,192,1,test3,70,60,-10
21C5,2016,Spring,192,0,test3,74,60,-14
21B5,2016,Spring,192,1,quiz2,75,60,-15
41A19,2016,Spring,MATH1120,1,test2,75,60,-15
13C16,2016,Fall,Math1111,0,Quiz6,80,60,-20
13C16,2016,Fall,Math1111,0,Quiz7,80,60,-20
13C16,2016,Fall,Math1111,0,Test3,80,60,-20
11A3,2016,Spring,Math 1111,0,Test2,80,60,-20
31A09,2016,Spring,MATH 2204,0,test1,80,60,-20
23A10,2016,Fall,MAT192,1,Quiz6,80,60,-20
23A7,2016,Fall,MAT192,1,Quiz6,80,60,-20
21B2,2016,Spring,192,1,quiz2,80,60,-20
21C11,2016,Spring,192,1,quiz3,80,60,-20
21D17,2016,Spring,320,1,quiz3,80,60,-20
31A16,2016,Spring,MATH 2204,1,test1,82,60,-22
13A21,2016,Fall,Math1113,0,Quiz2,85,60,-25
13A21,2016,Fall,Math1113,0,Quiz5,85,60,-25
13A21,2016,Fall,Math1113,0,Test2,85,60,-25
21D4,2016,Spring,320,0,test3,85,60,-25
21C26,2016,Spring,192,1,test1,85,60,-25
21B20,2016,Spring,192,0,quiz3,90,60,-30
21B26,2016,Spring,192,0,test3,90,60,-30
21C12,2016,Spring,192,0,quiz3,90,60,-30
31A09,2016,Spring,MATH 2204,0,quiz3,90,60,-30
21C17,2016,Spring,192,1,quiz6,90,60,-30
21B20,2016,Spring,192,0,test3,93,60,-33
21D10,2016,Spring,320,1,test3,93,60,-33
21A1,2016,Spring,191,0,quiz8,100,60,-40
21B1,2016,Spring,192,0,quiz3,100,60,-40
21C13,2016,Spring,192,0,quiz3,100,60,-40
21C22,2016,Spring,192,0,quiz3,100,60,-40
31A02,2016,Spring,MATH 2204,0,quiz1,100,60,-40
31B24,2016,Spring,MATH 2204,0,quiz2,100,60,-40
23A20,2016,Fall,MAT192,1,Quiz3,100,60,-40
23A20,2016,Fall,MAT192,1,Quiz8,100,60,-40
23B10,2016,Fall,MAT192,1,Quiz5,100,60,-40
21B16,2016,Spring,192,1,quiz1,100,60,-40
21B17,2016,Spring,192,1,quiz3,100,60,-40
21B9,2016,Spring,192,1,quiz3,100,60,-40
21C17,2016,Spring,192,1,quiz1,100,60,-40
21C3,2016,Spring,192,1,quiz3,100,60,-40
31A07,2016,Spring,MATH 2204,1,quiz1,100,60,-40
31B13,2016,Spring,MATH 2204,1,quiz2,100,60,-40
23B4,2016,Fall,MAT192,0,Test2,49,61,12
11A7,2016,Spring,Math 1111,0,Quiz1,50,61,11
31B02,2016,Spring,MATH 2204,0,test2,50,61,11
13A15,2016,Fall,Math1113,1,Quiz2,65,61,-4
13A15,2016,Fall,Math1113,1,Quiz5,65,61,-4
13A15,2016,Fall,Math1113,1,Test2,65,61,-4
13A7,2016,Fall,Math1113,0,Quiz1,69,61,-8
13A7,2016,Fall,Math1113,0,Quiz4,69,61,-8
13A7,2016,Fall,Math1113,0,Test1,69,61,-8
21B14,2016,Spring,192,0,test2,70,61,-9
23B8,2016,Fall,MAT192,1,Final,71,61,-10
21C9,2016,Spring,192,1,final,73,61,-12
41A10,2016,Spring,MATH1101,0,test2,75,61,-14
21B4,2016,Spring,192,1,final,78,61,-17
11A4,2016,Spring,Math 1111,0,Test2,80,61,-19
21B9,2016,Spring,192,1,test1,80,61,-19
21C4,2016,Spring,192,1,test1,80,61,-19
21D5,2016,Spring,320,0,final,81,61,-20
13B26,2016,Fall,Math3650,1,Quiz1,82,61,-21
13B6,2016,Fall,Math3650,1,Quiz4,82,61,-21
13B7,2016,Fall,Math3650,1,Test1,82,61,-21
31B16,2016,Spring,MATH 2204,0,test2,85,61,-24
13A22,2016,Fall,Math1113,0,Quiz8,87,61,-26
21B21,2016,Spring,192,1,test3,88,61,-27
23A15,2016,Fall,MAT192,0,Test1,90,61,-29
13B17,2016,Fall,Math3650,0,Quiz8,92,61,-31
13A24,2016,Fall,Math1113,0,Quiz7,42,62,20
41A27,2016,Spring,MATH1120,1,test1,56,62,6
31B05,2016,Spring,MATH 2204,0,test2,60,62,2
13C2,2016,Fall,Math1111,1,Quiz3,70,62,-8
13C9,2016,Fall,Math1111,1,Quiz6,70,62,-8
13C9,2016,Fall,Math1111,1,Quiz7,70,62,-8
13C9,2016,Fall,Math1111,1,Test3,70,62,-8
31A07,2016,Spring,MATH 2204,1,test1,70,62,-8
13B17,2016,Fall,Math3650,0,Quiz7,73,62,-11
13A12,2016,Fall,Math1113,0,Final,80,62,-18
13C10,2016,Fall,Math1111,0,Quiz1,80,62,-18
13C10,2016,Fall,Math1111,0,Quiz2,80,62,-18
13C10,2016,Fall,Math1111,0,Quiz3,80,62,-18
13C10,2016,Fall,Math1111,0,Test1,80,62,-18
31B01,2016,Spring,MATH 2204,1,test2,80,62,-18
31A02,2016,Spring,MATH 2204,0,test1,88,62,-26
21B25,2016,Spring,192,1,test1,88,62,-26
11A5,2016,Spring,Math 1111,0,Test2,90,62,-28
21D8,2016,Spring,320,1,test3,90,62,-28
41A36,2016,Spring,MATH3317,1,test2,38,63,25
31A14,2016,Spring,MATH 2204,1,test1,60,63,3
13C10,2016,Fall,Math1111,0,Quiz4,64,63,-1
13C10,2016,Fall,Math1111,0,Quiz5,64,63,-1
13C10,2016,Fall,Math1111,0,Test2,64,63,-1
41A03,2016,Spring,MATH1101,0,Final,64,63,-1
13A17,2016,Fall,Math1113,1,Quiz6,70,63,-7
13A17,2016,Fall,Math1113,1,Test3,70,63,-7
23B2,2016,Fall,MAT192,1,Test3,70,63,-7
23B5,2016,Fall,MAT192,1,Test3,70,63,-7
13A18,2016,Fall,Math1113,1,Quiz1,73,63,-10
13A18,2016,Fall,Math1113,1,Quiz4,73,63,-10
13A18,2016,Fall,Math1113,1,Test1,73,63,-10
21C13,2016,Spring,192,0,test2,76,63,-13
21D3,2016,Spring,320,0,test3,77,63,-14
13C11,2016,Fall,Math1111,0,Quiz1,80,63,-17
13C11,2016,Fall,Math1111,0,Quiz2,80,63,-17
13C11,2016,Fall,Math1111,0,Quiz3,80,63,-17
13C11,2016,Fall,Math1111,0,Test1,80,63,-17
13A13,2016,Fall,Math1113,0,Final,82,63,-19
31A04,2016,Spring,MATH 2204,0,test1,83,63,-20
41A27,2016,Spring,MATH1120,1,test2,83,63,-20
31C01,2016,Spring,MATH 2222,1,test1,88,63,-25
11C17,2016,Spring,Math 2470,1,test4,90,63,-27
21B16,2016,Spring,192,1,test1,92,63,-29
21C18,2016,Spring,192,1,final,95,63,-32
21C20,2016,Spring,192,1,test3,100,63,-37
13C3,2016,Fall,Math1111,1,Quiz6,58,64,6
13C3,2016,Fall,Math1111,1,Quiz7,58,64,6
13C3,2016,Fall,Math1111,1,Test3,58,64,6
13C1,2016,Fall,Math1111,0,Final,60,64,4
13C1,2016,Fall,Math1111,0,Quiz8,60,64,4
13A15,2016,Fall,Math1113,1,Quiz3,69,64,-5
31A19,2016,Spring,MATH 2204,0,Final,70,64,-6
41A10,2016,Spring,MATH1101,0,Final,71,64,-7
13A9,2016,Fall,Math1113,1,Quiz8,74,64,-10
13B22,2016,Fall,Math3650,1,Final,77,64,-13
23B17,2016,Fall,MAT192,0,Final,78,64,-14
13C16,2016,Fall,Math1111,0,Test1,80,64,-16
23A5,2016,Fall,MAT192,0,Test1,80,64,-16
31B18,2016,Spring,MATH 2204,0,test2,80,64,-16
13C2,2016,Fall,Math1111,1,Quiz1,80,64,-16
13C2,2016,Fall,Math1111,1,Quiz2,80,64,-16
13C3,2016,Fall,Math1111,1,Quiz3,80,64,-16
41A16,2016,Spring,MATH1120,1,test2,80,64,-16
13B21,2016,Fall,Math3650,1,Quiz4,81,64,-17
13B21,2016,Fall,Math3650,1,Test1,81,64,-17
13B7,2016,Fall,Math3650,1,Quiz1,81,64,-17
13B9,2016,Fall,Math3650,1,Quiz3,81,64,-17
13A11,2016,Fall,Math1113,0,Quiz7,84,64,-20
21D9,2016,Spring,320,1,test2,84,64,-20
13A21,2016,Fall,Math1113,0,Quiz6,85,64,-21
13A21,2016,Fall,Math1113,0,Test3,85,64,-21
41A01,2016,Spring,MATH1101,1,test1,85,64,-21
41A18,2016,Spring,MATH1120,1,test2,85,64,-21
13A20,2016,Fall,Math1113,0,Quiz1,86,64,-22
13A20,2016,Fall,Math1113,0,Quiz4,86,64,-22
13A20,2016,Fall,Math1113,0,Test1,86,64,-22
13A7,2016,Fall,Math1113,0,Quiz2,87,64,-23
13A7,2016,Fall,Math1113,0,Quiz5,87,64,-23
13A7,2016,Fall,Math1113,0,Test2,87,64,-23
13B24,2016,Fall,Math3650,1,Quiz8,88,64,-24
13B22,2016,Fall,Math3650,1,Quiz8,89,64,-25
21D10,2016,Spring,320,1,test1,90,64,-26
21B24,2016,Spring,192,1,test3,100,64,-36
11C12,2016,Spring,Math 2470,1,test2,60,64.5,4.5
23A20,2016,Fall,MAT192,1,Quiz6,50,65,15
21B7,2016,Spring,192,1,quiz6,50,65,15
21B3,2016,Spring,192,0,quiz6,70,65,-5
41A21,2016,Spring,MATH1120,0,test1,70,65,-5
13C3,2016,Fall,Math1111,1,Final,70,65,-5
13C3,2016,Fall,Math1111,1,Quiz8,70,65,-5
23B14,2016,Fall,MAT192,1,Quiz6,70,65,-5
23A20,2016,Fall,MAT192,1,Final,71,65,-6
23B2,2016,Fall,MAT192,1,Test2,72,65,-7
13B1,2016,Fall,Math3650,0,Quiz1,75,65,-10
13B13,2016,Fall,Math3650,0,Quiz4,75,65,-10
13B14,2016,Fall,Math3650,0,Test1,75,65,-10
21C15,2016,Spring,192,0,final,75,65,-10
21B6,2016,Spring,192,1,test3,75,65,-10
41A16,2016,Spring,MATH1120,1,test1,75,65,-10
13A22,2016,Fall,Math1113,0,Quiz2,78,65,-13
13A22,2016,Fall,Math1113,0,Quiz5,78,65,-13
13A22,2016,Fall,Math1113,0,Test2,78,65,-13
21D4,2016,Spring,320,0,test1,80,65,-15
13A9,2016,Fall,Math1113,1,Quiz6,80,65,-15
13A9,2016,Fall,Math1113,1,Test3,80,65,-15
21A3,2016,Spring,191,0,final,83,65,-18
31B03,2016,Spring,MATH 2204,0,test2,85,65,-20
31B20,2016,Spring,MATH 2204,0,test2,85,65,-20
21C3,2016,Spring,192,1,test3,88,65,-23
23B4,2016,Fall,MAT192,0,Quiz4,90,65,-25
21B22,2016,Spring,192,0,test3,90,65,-25
31A10,2016,Spring,MATH 2204,0,test1,90,65,-25
31B24,2016,Spring,MATH 2204,0,test2,90,65,-25
23A10,2016,Fall,MAT192,1,Quiz8,90,65,-25
31C01,2016,Spring,MATH 2222,1,FINAL,91,65,-26
23A7,2016,Fall,MAT192,1,Quiz3,100,65,-35
11C2,2016,Spring,Math 2470,0,test2,65,65.5,0.5
23B16,2016,Fall,MAT192,0,Final,47,66,19
11C13,2016,Spring,Math 2470,1,test4,58,66,8
13C1,2016,Fall,Math1111,0,Quiz6,66,66,0
13C1,2016,Fall,Math1111,0,Quiz7,66,66,0
13C1,2016,Fall,Math1111,0,Test3,66,66,0
31B05,2016,Spring,MATH 2204,0,FINAL,70,66,-4
31B14,2016,Spring,MATH 2204,0,test2,70,66,-4
41A12,2016,Spring,MATH1101,1,Final,72,66,-6
23B11,2016,Fall,MAT192,0,Final,73,66,-7
13A1,2016,Fall,Math1113,1,Quiz7,75,66,-9
31B06,2016,Spring,MATH 2204,1,test1,80,66,-14
13A8,2016,Fall,Math1113,0,Quiz1,82,66,-16
13A8,2016,Fall,Math1113,0,Quiz4,82,66,-16
13A8,2016,Fall,Math1113,0,Test1,82,66,-16
13B24,2016,Fall,Math3650,1,Quiz5,83,66,-17
13B26,2016,Fall,Math3650,1,Quiz2,83,66,-17
13B26,2016,Fall,Math3650,1,Test2,83,66,-17
13A22,2016,Fall,Math1113,0,Quiz6,85,66,-19
13A22,2016,Fall,Math1113,0,Test3,85,66,-19
13A24,2016,Fall,Math1113,0,Quiz8,85,66,-19
31B11,2016,Spring,MATH 2204,1,test2,85,66,-19
13A14,2016,Fall,Math1113,1,Final,90,66,-24
13B25,2016,Fall,Math3650,1,Quiz6,90,66,-24
13B26,2016,Fall,Math3650,1,Test3,90,66,-24
11A8,2016,Spring,Math 1111,0,Quiz1,50,67,17
13C10,2016,Fall,Math1111,0,Final,53,67,14
13C10,2016,Fall,Math1111,0,Quiz8,53,67,14
21D6,2016,Spring,320,1,final,58,67,9
21C6,2016,Spring,192,0,test3,60,67,7
13A1,2016,Fall,Math1113,1,Quiz8,61,67,6
23B16,2016,Fall,MAT192,0,Test2,63,67,4
21C8,2016,Spring,192,0,test2,67,67,0
31B05,2016,Spring,MATH 2204,0,quiz1,70,67,-3
31B10,2016,Spring,MATH 2204,0,test2,70,67,-3
13B26,2016,Fall,Math3650,1,Quiz6,73,67,-6
13B4,2016,Fall,Math3650,1,Test3,73,67,-6
11C5,2016,Spring,Math 2470,0,test4,78,67,-11
31A07,2016,Spring,MATH 2204,1,quiz2,80,67,-13
21C1,2016,Spring,192,1,test1,81,67,-14
13C2,2016,Fall,Math1111,1,Test1,82,67,-15
21C23,2016,Spring,192,0,test3,83,67,-16
31B17,2016,Spring,MATH 2204,1,test2,83,67,-16
23B7,2016,Fall,MAT192,1,Test3,85,67,-18
41A35,2016,Spring,MATH1120,1,Final,88,67,-21
13C11,2016,Fall,Math1111,0,Quiz4,90,67,-23
13C11,2016,Fall,Math1111,0,Quiz5,90,67,-23
13C11,2016,Fall,Math1111,0,Test2,90,67,-23
31B14,2016,Spring,MATH 2204,0,quiz1,90,67,-23
11C6,2016,Spring,Math 2470,0,test2,95,67.5,-27.5
23B14,2016,Fall,MAT192,1,Final,55,68,13
23B14,2016,Fall,MAT192,1,Test1,57,68,11
13C12,2016,Fall,Math1111,0,Quiz4,60,68,8
13C12,2016,Fall,Math1111,0,Quiz5,60,68,8
13C12,2016,Fall,Math1111,0,Test2,60,68,8
21D5,2016,Spring,320,0,test3,66,68,2
13B27,2016,Fall,Math3650,1,Quiz7,73,68,-5
21D4,2016,Spring,320,0,final,74,68,-6
13C3,2016,Fall,Math1111,1,Test1,75,68,-7
13A21,2016,Fall,Math1113,0,Quiz1,80,68,-12
13A21,2016,Fall,Math1113,0,Quiz4,80,68,-12
13A21,2016,Fall,Math1113,0,Test1,80,68,-12
11A6,2016,Spring,Math 1111,0,Test2,80,68,-12
11A12,2016,Spring,Math 1111,1,Test2,80,68,-12
21D3,2016,Spring,320,0,final,82,68,-14
23A5,2016,Fall,MAT192,0,Test3,85,68,-17
13A10,2016,Fall,Math1113,1,Quiz7,85,68,-17
21B11,2016,Spring,192,1,test1,85,68,-17
13A15,2016,Fall,Math1113,1,Final,94,68,-26
21C9,2016,Spring,192,1,test1,94,68,-26
21B10,2016,Spring,192,1,test1,100,68,-32
21B2,2016,Spring,192,1,test3,100,68,-32
23B14,2016,Fall,MAT192,1,Test2,70,69,-1
23A15,2016,Fall,MAT192,0,Test3,74,69,-5
13B2,2016,Fall,Math3650,1,Test3,74,69,-5
13B6,2016,Fall,Math3650,1,Quiz6,74,69,-5
21B17,2016,Spring,192,1,final,74,69,-5
21A3,2016,Spring,191,0,test2,76,69,-7
13A4,2016,Fall,Math1113,0,Quiz7,77,69,-8
13A11,2016,Fall,Math1113,0,Quiz8,79,69,-10
13A1,2016,Fall,Math1113,1,Quiz6,80,69,-11
13A1,2016,Fall,Math1113,1,Test3,80,69,-11
13A16,2016,Fall,Math1113,1,Final,80,69,-11
31B13,2016,Spring,MATH 2204,1,test2,80,69,-11
13B6,2016,Fall,Math3650,1,Quiz7,81,69,-12
21C10,2016,Spring,192,0,test2,85,69,-16
21D13,2016,Spring,320,1,test2,85,69,-16
31B21,2016,Spring,MATH 2204,1,test2,85,69,-16
21B22,2016,Spring,192,0,test1,87,69,-18
23A10,2016,Fall,MAT192,1,Test2,90,69,-21
23A12,2016,Fall,MAT192,0,Quiz6,50,70,20
23A5,2016,Fall,MAT192,0,Quiz8,50,70,20
23B4,2016,Fall,MAT192,0,Quiz6,50,70,20
11A9,2016,Spring,Math 1111,0,final,50,70,20
21B14,2016,Spring,192,0,quiz5,50,70,20
21D3,2016,Spring,320,0,quiz4,50,70,20
23A7,2016,Fall,MAT192,1,Quiz2,50,70,20
23B2,2016,Fall,MAT192,1,Quiz6,50,70,20
21B16,2016,Spring,192,1,quiz3,50,70,20
21B25,2016,Spring,192,1,test2,50,70,20
21B7,2016,Spring,192,1,quiz1,50,70,20
11C8,2016,Spring,Math 2470,1,test4,56,70,14
11A14,2016,Spring,Math 1111,1,Final,58,70,12
23A12,2016,Fall,MAT192,0,Quiz2,60,70,10
21B14,2016,Spring,192,0,quiz1,60,70,10
21C2,2016,Spring,192,0,quiz5,60,70,10
21D5,2016,Spring,320,0,quiz6,60,70,10
13A16,2016,Fall,Math1113,1,Quiz2,60,70,10
13A16,2016,Fall,Math1113,1,Quiz5,60,70,10
13A16,2016,Fall,Math1113,1,Test2,60,70,10
21D6,2016,Spring,320,1,quiz6,60,70,10
11C2,2016,Spring,Math 2470,0,test4,61,70,9
13A8,2016,Fall,Math1113,0,Quiz2,62,70,8
13A8,2016,Fall,Math1113,0,Quiz5,62,70,8
13A8,2016,Fall,Math1113,0,Test2,62,70,8
41A22,2016,Spring,MATH1120,1,test1,68,70,2
11A11,2016,Spring,Math 1111,0,Quiz2,69,70,1
13B14,2016,Fall,Math3650,0,Final,70,70,0
23B11,2016,Fall,MAT192,0,Quiz6,70,70,0
21C22,2016,Spring,192,0,final,70,70,0
21D3,2016,Spring,320,0,quiz6,70,70,0
11C15,2016,Spring,Math 2470,1,final,70,70,0
11C19,2016,Spring,Math 2470,1,test2,70,70,0
21B21,2016,Spring,192,1,quiz3,70,70,0
21C26,2016,Spring,192,1,quiz1,70,70,0
21D11,2016,Spring,320,1,quiz6,70,70,0
21D7,2016,Spring,320,1,quiz3,70,70,0
31B11,2016,Spring,MATH 2204,1,quiz2,70,70,0
23B16,2016,Fall,MAT192,0,Test1,72,70,-2
13B14,2016,Fall,Math3650,0,Quiz3,75,70,-5
23A8,2016,Fall,MAT192,0,Test3,75,70,-5
41A13,2016,Spring,MATH1120,1,test1,76,70,-6
21C20,2016,Spring,192,1,final,77,70,-7
11A15,2016,Spring,Math 1111,1,final,78,70,-8
13A1,2016,Fall,Math1113,1,Quiz1,79,70,-9
13A1,2016,Fall,Math1113,1,Quiz4,79,70,-9
13A1,2016,Fall,Math1113,1,Test1,79,70,-9
21C9,2016,Spring,192,1,test3,79,70,-9
21B27,2016,Spring,192,0,quiz3,80,70,-10
31B05,2016,Spring,MATH 2204,0,quiz2,80,70,-10
31B18,2016,Spring,MATH 2204,0,test1,80,70,-10
13B6,2016,Fall,Math3650,1,Quiz7,80,70,-10
21A5,2016,Spring,191,1,quiz7,80,70,-10
21B8,2016,Spring,192,1,quiz6,80,70,-10
21C3,2016,Spring,192,1,quiz1,80,70,-10
21C4,2016,Spring,192,1,quiz4,80,70,-10
21D6,2016,Spring,320,1,quiz4,80,70,-10
21D8,2016,Spring,320,1,quiz4,80,70,-10
31A14,2016,Spring,MATH 2204,1,quiz3,80,70,-10
13A24,2016,Fall,Math1113,0,Quiz2,82,70,-12
13A24,2016,Fall,Math1113,0,Quiz5,82,70,-12
13A24,2016,Fall,Math1113,0,Test2,82,70,-12
13A12,2016,Fall,Math1113,0,Quiz8,83,70,-13
13A7,2016,Fall,Math1113,0,Quiz3,83,70,-13
13A16,2016,Fall,Math1113,1,Quiz3,83,70,-13
11A16,2016,Spring,Math 1111,1,final,83,70,-13
31C03,2016,Spring,MATH 2222,1,test1,84,70,-14
21D13,2016,Spring,320,1,final,86,70,-16
41A13,2016,Spring,MATH1120,1,test3,87,70,-17
21C12,2016,Spring,192,0,quiz6,90,70,-20
21D4,2016,Spring,320,0,quiz6,90,70,-20
21B13,2016,Spring,192,1,quiz5,90,70,-20
21B18,2016,Spring,192,1,test3,90,70,-20
21B6,2016,Spring,192,1,quiz6,90,70,-20
21C3,2016,Spring,192,1,quiz2,90,70,-20
21C9,2016,Spring,192,1,quiz1,90,70,-20
21B19,2016,Spring,192,0,test2,92,70,-22
21C4,2016,Spring,192,1,test3,94,70,-24
23A18,2016,Fall,MAT192,0,Quiz2,95,70,-25
31B16,2016,Spring,MATH 2204,0,quiz2,95,70,-25
21C7,2016,Spring,192,1,test1,98,70,-28
23A14,2016,Fall,MAT192,0,Quiz4,100,70,-30
23B13,2016,Fall,MAT192,0,Quiz4,100,70,-30
21A1,2016,Spring,191,0,quiz3,100,70,-30
21A2,2016,Spring,191,0,quiz5,100,70,-30
21A6,2016,Spring,191,0,quiz5,100,70,-30
21B22,2016,Spring,192,0,quiz3,100,70,-30
21C5,2016,Spring,192,0,quiz3,100,70,-30
31A04,2016,Spring,MATH 2204,0,quiz1,100,70,-30
31A19,2016,Spring,MATH 2204,0,quiz1,100,70,-30
31A19,2016,Spring,MATH 2204,0,quiz3,100,70,-30
31B18,2016,Spring,MATH 2204,0,quiz2,100,70,-30
23A10,2016,Fall,MAT192,1,Quiz4,100,70,-30
23A19,2016,Fall,MAT192,1,Quiz4,100,70,-30
23A3,2016,Fall,MAT192,1,Quiz4,100,70,-30
23B2,2016,Fall,MAT192,1,Quiz8,100,70,-30
23B8,2016,Fall,MAT192,1,Quiz3,100,70,-30
21A5,2016,Spring,191,1,quiz5,100,70,-30
21B18,2016,Spring,192,1,quiz6,100,70,-30
21B2,2016,Spring,192,1,quiz6,100,70,-30
21B25,2016,Spring,192,1,quiz1,100,70,-30
21C20,2016,Spring,192,1,quiz2,100,70,-30
21C4,2016,Spring,192,1,quiz1,100,70,-30
31A15,2016,Spring,MATH 2204,1,quiz3,100,70,-30
31B22,2016,Spring,MATH 2204,1,quiz2,100,70,-30
11A17,2016,Spring,Math 1111,1,Final,53,71,18
13B2,2016,Fall,Math3650,1,Quiz6,68,71,3
13B22,2016,Fall,Math3650,1,Test3,68,71,3
13B8,2016,Fall,Math3650,1,Quiz3,71,71,0
11C19,2016,Spring,Math 2470,1,test3,71,71,0
13B22,2016,Fall,Math3650,1,Test1,73,71,-2
13B4,2016,Fall,Math3650,1,Quiz1,73,71,-2
13B9,2016,Fall,Math3650,1,Quiz4,73,71,-2
13B2,2016,Fall,Math3650,1,Test1,74,71,-3
13B27,2016,Fall,Math3650,1,Quiz1,74,71,-3
13B7,2016,Fall,Math3650,1,Quiz4,74,71,-3
21D15,2016,Spring,320,1,final,74,71,-3
13C13,2016,Fall,Math1111,0,Quiz4,76,71,-5
13C13,2016,Fall,Math1111,0,Quiz5,76,71,-5
13C13,2016,Fall,Math1111,0,Test2,76,71,-5
21D11,2016,Spring,320,1,final,76,71,-5
21B27,2016,Spring,192,0,test2,77,71,-6
13A1,2016,Fall,Math1113,1,Quiz2,77,71,-6
13A1,2016,Fall,Math1113,1,Quiz5,77,71,-6
13A1,2016,Fall,Math1113,1,Test2,77,71,-6
13C10,2016,Fall,Math1111,0,Quiz6,80,71,-9
13C10,2016,Fall,Math1111,0,Quiz7,80,71,-9
